nr,date,total_1,total_2,truck_1,truck_2,name,land,type,roadid,lat,lng
3302,1452070800,1307,1368,445,421,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452024000,778,993,280,335,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452074400,1199,1508,418,515,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452085200,1320,1832,396,480,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452088800,1441,1864,414,547,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452092400,1473,1788,406,540,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452096000,1693,1891,477,556,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452078000,1141,1399,414,478,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452081600,1225,1732,366,505,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452099600,1615,1873,472,554,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452103200,1635,1716,418,501,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452106800,1371,1324,386,427,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452110400,960,938,298,334,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452114000,715,645,255,248,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452124800,385,319,206,165,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452128400,294,242,204,149,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452132000,305,184,216,140,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452135600,239,171,186,128,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452139200,253,172,202,136,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452142800,319,286,239,177,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452146400,594,502,340,249,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452150000,981,853,430,303,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452153600,1309,1206,442,295,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452157200,1375,1388,423,319,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452160800,1239,1306,438,361,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452164400,1181,1285,387,399,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452168000,1262,1542,369,536,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452171600,1342,1650,413,530,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452175200,1521,1536,408,494,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452117600,535,505,214,225,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452178800,1514,1717,419,531,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452182400,1682,1768,429,557,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452186000,1668,1765,363,459,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452189600,1604,1537,411,412,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452196800,807,937,229,350,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452193200,1324,1212,366,381,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452204000,446,460,139,218,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452200400,695,641,214,270,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452207600,359,295,130,168,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452211200,421,235,193,124,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452214800,423,203,261,98,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452121200,448,457,204,189,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452222000,262,150,190,95,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452225600,242,230,190,188,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452229200,298,319,219,199,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452232800,534,508,288,272,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452240000,1159,1001,412,263,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452236400,884,759,378,277,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452247200,1177,1276,366,404,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452243600,1158,1138,365,315,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452250800,1196,1409,333,442,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452254400,1554,1684,369,397,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452258000,1890,2084,393,395,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452265200,2153,2402,342,448,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452261600,1951,2199,309,418,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452268800,2077,2339,320,396,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452272400,1949,2138,299,368,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452276000,1864,1989,254,327,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452283200,1273,1132,224,246,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452279600,1674,1599,241,264,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452286800,924,791,179,218,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452218400,312,177,230,113,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452297600,516,408,200,141,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452294000,538,489,161,162,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452301200,361,271,184,107,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452308400,242,244,149,169,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452304800,285,169,164,75,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452312000,175,188,109,125,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452290400,673,563,156,181,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452319200,259,283,149,130,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452322800,374,382,190,139,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452326400,495,524,176,148,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452330000,768,720,209,150,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452337200,1331,1523,161,141,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452333600,1032,1221,157,219,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452340800,1489,1812,160,187,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452344400,1537,1726,143,136,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452348000,1537,1657,111,122,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452351600,1517,1744,114,142,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452315600,178,192,109,117,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452355200,1443,1475,113,105,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452358800,1347,1330,113,84,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452362400,1310,1163,116,70,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452366000,1149,1056,83,67,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452369600,840,821,67,50,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452373200,734,613,74,52,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452376800,509,482,85,74,Bockel,NI,A,1,53.19533776,9.2877355
3302,1452380400,464,341,51,47,Bockel,NI,A,1,53.19533776,9.2877355
3444,1451865600,429,394,41,106,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451869200,172,222,53,87,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451876400,120,191,64,108,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451880000,144,216,68,122,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451883600,283,372,106,136,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451872800,199,236,90,109,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451887200,932,701,159,183,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451898000,1424,1277,182,239,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451894400,1910,1392,164,225,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451901600,1251,1184,203,252,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451905200,1246,1167,206,307,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451908800,1264,1196,198,256,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451890800,1740,1002,188,213,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451912400,1292,1272,209,309,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451919600,1305,1382,209,333,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451916000,1355,1263,228,309,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451923200,1319,1501,208,302,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451926800,1348,1873,177,248,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451930400,1329,1820,223,219,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451934000,1054,1380,179,210,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451948400,336,317,135,96,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451944800,455,422,153,118,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451952000,292,219,156,57,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451955600,214,178,136,73,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451937600,706,930,132,180,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451959200,210,126,144,68,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451962800,174,145,114,87,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451941200,530,618,123,122,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451973600,882,405,205,173,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451966400,191,149,121,88,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451977200,1627,715,235,187,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451970000,312,213,154,102,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451980800,1836,1145,262,219,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451988000,1169,1112,243,332,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451984400,1387,1113,215,223,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451991600,1022,1038,229,292,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451995200,884,1109,186,296,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1451998800,1268,1167,335,272,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452009600,1156,1506,322,343,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452013200,1072,1670,187,259,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452016800,1145,1554,192,239,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452020400,1050,1334,177,270,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452024000,657,949,128,224,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452027600,750,641,184,195,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452031200,628,517,233,162,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452034800,365,449,147,167,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452038400,272,261,126,128,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452042000,240,192,137,105,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452045600,220,159,148,105,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452049200,218,161,150,113,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452056400,308,207,182,118,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452052800,220,187,158,117,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452060000,909,373,256,149,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452002400,963,1292,211,398,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452063600,1690,749,325,241,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452067200,1921,1190,302,238,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452074400,1291,1130,329,357,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452070800,1606,1202,350,344,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452006000,1393,1294,268,325,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452078000,1290,1062,345,383,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452088800,1309,1308,286,328,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452092400,1334,1400,273,373,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452085200,1284,1222,287,347,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452096000,1421,1561,291,319,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452099600,1500,1755,275,306,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452103200,1513,1797,284,287,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452106800,1190,1361,243,243,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452081600,1185,1146,278,328,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452110400,811,905,194,189,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452117600,415,434,146,135,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452114000,521,594,135,153,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452124800,292,253,132,108,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452121200,347,372,126,103,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452128400,212,171,125,92,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452139200,171,138,123,92,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452142800,266,193,129,114,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452146400,972,377,239,171,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452150000,1728,702,308,185,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452132000,205,125,138,86,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452153600,2155,1105,321,218,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452157200,1769,1149,348,254,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452160800,1404,1055,331,336,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452168000,1207,1102,269,391,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452164400,1220,1046,285,315,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452171600,1246,1178,280,310,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452175200,1351,1231,286,325,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452135600,193,142,137,104,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452178800,1458,1322,297,360,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452182400,1500,1546,278,257,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452186000,1552,1731,262,251,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452189600,1534,1668,216,229,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452193200,1261,1348,232,208,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452204000,390,389,106,126,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452196800,788,882,149,179,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452207600,332,321,90,70,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452200400,512,576,119,159,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452211200,161,247,49,73,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452218400,229,107,149,53,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452225600,218,174,145,109,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452222000,228,156,148,103,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452229200,282,214,126,136,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452232800,856,340,179,153,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452236400,1650,663,279,184,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452214800,315,138,163,42,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452247200,1267,1066,306,327,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452240000,1875,1032,270,211,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452250800,1228,1118,277,307,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452258000,1656,1487,263,298,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452254400,1405,1261,253,287,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452261600,1920,1713,262,269,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452243600,1502,1045,272,267,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452265200,1916,1858,290,262,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452272400,1711,1855,202,201,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452276000,1664,1687,195,176,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452268800,1845,1892,221,242,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452279600,1446,1330,145,148,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452283200,1069,977,160,134,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452290400,527,439,112,113,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452286800,784,634,119,120,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452294000,472,456,102,85,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452297600,369,319,123,67,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452301200,304,233,137,55,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452308400,158,196,101,120,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452304800,222,195,112,80,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452312000,151,158,74,83,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452315600,162,152,87,64,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452326400,489,397,131,64,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452330000,740,713,139,147,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452333600,1008,1016,142,98,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452337200,1257,1140,118,101,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452340800,1451,1293,85,102,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452344400,1543,1283,98,86,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452348000,1584,1319,85,124,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452351600,1535,1268,74,82,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452355200,1354,1168,75,60,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452358800,1248,1132,77,59,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452362400,1193,1092,68,57,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452366000,1117,1062,82,32,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452322800,319,274,118,56,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452373200,607,584,45,55,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452376800,503,434,70,46,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452319200,269,188,101,71,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452380400,430,410,56,40,Dibbersen,NI,A,1,53.37916596,9.9660325
3444,1452369600,770,816,62,42,Dibbersen,NI,A,1,53.37916596,9.9660325
3351,1451865600,713,509,70,160,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451869200,377,386,79,139,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451872800,313,333,123,152,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451880000,289,318,120,145,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451883600,606,585,186,200,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451887200,2250,1103,268,256,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451890800,4041,1689,305,296,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451894400,3943,2042,303,351,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451898000,2892,1977,310,399,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451901600,2434,2029,307,426,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451905200,2300,2334,342,501,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451908800,2189,2826,332,452,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451912400,2230,3102,329,501,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451916000,2222,3025,341,456,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451919600,2082,3288,317,505,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451923200,2196,3862,317,472,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451930400,1922,4226,305,362,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451926800,2110,4373,282,433,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451934000,1628,3082,236,364,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451937600,1212,1943,217,337,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451941200,922,1320,173,242,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451876400,219,286,105,144,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451952000,430,473,188,117,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451948400,539,724,182,154,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451955600,358,270,183,104,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451962800,363,217,219,129,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451959200,372,198,223,107,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451966400,420,224,246,110,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451970000,597,371,260,160,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451944800,782,929,205,200,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451980800,4011,1696,438,331,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451977200,3865,1253,420,292,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451984400,2987,1847,390,369,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451988000,2203,1750,377,471,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451991600,1911,1964,400,464,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451995200,1650,2145,333,431,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451973600,2124,677,390,250,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452002400,1731,3086,366,581,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452006000,2219,2979,428,525,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452009600,1835,3528,457,515,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452013200,2059,3701,338,382,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452016800,1880,3421,317,374,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452020400,1599,3313,277,454,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1451998800,2054,2520,471,494,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452024000,1217,1972,205,353,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452027600,1152,1367,297,315,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452031200,905,965,279,212,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452034800,658,837,215,222,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452038400,425,532,175,174,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452042000,368,310,178,151,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452045600,385,235,224,139,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452060000,2100,667,456,242,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452063600,3790,1219,528,358,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452067200,4102,1767,563,357,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452070800,3273,1991,585,553,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452074400,2657,1938,549,500,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452078000,2205,2319,550,598,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452081600,2071,2599,475,541,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452085200,2181,2699,469,575,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452088800,2226,2912,447,546,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452092400,2228,3355,457,621,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452096000,2234,3877,450,562,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452099600,2360,4315,429,523,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452103200,2264,4333,410,482,Glüsingen,NI,A,1,53.41029356,10.0289479
3351,1452106800,1834,3194,340,443,Glüsingen,NI,A,1,53.41029356,10.0289479
